asset_id,file_path,file_name,file_type,category,scene,description,resolution,duration,quality_score,brand_fit_score,usage_priority,recommended_section,usage_role,issues,ai_edit_needed,notes,status,review_status,creative_grade,review_summary,reviewed_at,commercial_clearance,clearance_basis
AST-0941,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/이혜린_berry_berryin_158cm_48kg_2026-08-15 00-42/uKis3cBi9lbTbcV0ZrJkbsCLajiqmtDjs6XIMO4gxxY7kz7X7vTKcOzsLpHtqYqK.jpg,uKis3cBi9lbTbcV0ZrJkbsCLajiqmtDjs6XIMO4gxxY7kz7X7vTKcOzsLpHtqYqK.jpg,jpg,유료 마케팅 착용,NIGHT,이혜린_berry_berryin Todaylook 유료 마케팅 납품 SWEATSHIRT KEEP 착용 사진,2580×3292,N/A — 정지 이미지,HIGH,HIGH,HIGH,WADIZ PEOPLE / PRODUCT PROOF / PAID CANDIDATE,TRUST AMPLIFIER / WORN PROOF / FRONT / FIT PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 대표품 대조 전 공개 확정 금지. [PUBLICATION LOCK] 유료 납품물 재사용 승인 범위만 적용하며 모델명·키·몸무게·후기·추천·Ambassador 표현 및 자동 공개 금지.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않음. 승인 범위 안의 크롭·색보정·먼지 정리만 가능.,Todaylook full review U268; Source ZIP: 이혜린_berry_berryin_158cm_48kg_2026-08-15 00-42.zip; ZIP SHA-256: 0cf8a520a9fcef09238909b8c80b8ff6d0fc7d245a986c08361505f3426f6508; Media SHA-256: 7e47a3608587df50aa98929b7bda5357d66d6951ddeb7580d41c3f0c7f6a1859; 원본 ZIP 변경 없이 CRC 검증 추출본을 COPY.,CANDIDATE,REVIEWED,A,실제 확인: NIGHT SWEATSHIRT 오늘룩 유료 납품 사진. FRONT / FIT PROOF; setting=CAFE / GOLDEN LIGHT. Creative scores (5): Product 5 / Model 5 / Styling 5 / Environment 5 / Campaign 5 / Brand Fit 5 = 30/30; T4 disposition=KEEP. 권리는 사용자 확인 유료 마케팅 납품 범위에서 CLEARED이나 현행 SKU 동일성은 별도 검증한다.,2026-08-15,CLEARED,USER CONFIRMED PAID MARKETING
AST-0942,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/이혜린_berry_berryin_158cm_48kg_2026-08-15 00-42/81K7UeqnbkfUPd6hoyeH3P15tQHOka6dX7v10eiurxEw8uvXdKVIbOvIhUkDyPzY.jpg,81K7UeqnbkfUPd6hoyeH3P15tQHOka6dX7v10eiurxEw8uvXdKVIbOvIhUkDyPzY.jpg,jpg,유료 마케팅 착용,NIGHT,이혜린_berry_berryin Todaylook 유료 마케팅 납품 SWEATSHIRT KEEP 착용 사진,2580×3293,N/A — 정지 이미지,HIGH,HIGH,HIGH,WADIZ PEOPLE / PRODUCT PROOF / PAID CANDIDATE,TRUST AMPLIFIER / WORN PROOF / BACK PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 대표품 대조 전 공개 확정 금지. [PUBLICATION LOCK] 유료 납품물 재사용 승인 범위만 적용하며 모델명·키·몸무게·후기·추천·Ambassador 표현 및 자동 공개 금지.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않음. 승인 범위 안의 크롭·색보정·먼지 정리만 가능.,Todaylook full review U269; Source ZIP: 이혜린_berry_berryin_158cm_48kg_2026-08-15 00-42.zip; ZIP SHA-256: 0cf8a520a9fcef09238909b8c80b8ff6d0fc7d245a986c08361505f3426f6508; Media SHA-256: 2895cb55ae31550f391c5675fd18e48b348a8ef7c611655fdc59cc25e0a63464; 원본 ZIP 변경 없이 CRC 검증 추출본을 COPY.,CANDIDATE,REVIEWED,A,실제 확인: NIGHT SWEATSHIRT 오늘룩 유료 납품 사진. BACK PROOF; setting=CAFE / GOLDEN LIGHT. Creative scores (5): Product 5 / Model 5 / Styling 5 / Environment 5 / Campaign 5 / Brand Fit 5 = 30/30; T4 disposition=KEEP. 권리는 사용자 확인 유료 마케팅 납품 범위에서 CLEARED이나 현행 SKU 동일성은 별도 검증한다.,2026-08-15,CLEARED,USER CONFIRMED PAID MARKETING
AST-0943,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/이희수_hh_soo12_178cm_78kg_2026-08-15 00-41/USE28GKJx2Y9aWx8FWnQret012YjEt2WW5iMncSpb6LUoTf7cHeM2bkWXImxAKUn.jpg,USE28GKJx2Y9aWx8FWnQret012YjEt2WW5iMncSpb6LUoTf7cHeM2bkWXImxAKUn.jpg,jpg,유료 마케팅 착용,DAY,이희수_hh_soo12 Todaylook 유료 마케팅 납품 CAP CUT 착용 사진,2340×2987,N/A — 정지 이미지,LOW,MEDIUM,LOW,ARCHIVE / EXCLUDE,TRUST AMPLIFIER / WORN PROOF / FRONT / FIT PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 대표품 대조 전 공개 확정 금지. [PUBLICATION LOCK] 유료 납품물 재사용 승인 범위만 적용하며 모델명·키·몸무게·후기·추천·Ambassador 표현 및 자동 공개 금지.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않음. 승인 범위 안의 크롭·색보정·먼지 정리만 가능.,Todaylook full review U270; Source ZIP: 이희수_hh_soo12_178cm_78kg_2026-08-15 00-41.zip; ZIP SHA-256: 67d0e0ab163f9ae37834e9412e059fc8bbec40b832724c31270387024ec5a7b9; Media SHA-256: bd2faa4e6dc110e351dd37b2e2408a755b33e6064ad12d3ab2d32b60f7588886; 원본 ZIP 변경 없이 CRC 검증 추출본을 COPY.,EXCLUDE,REVIEWED,D,실제 확인: DAY CAP 오늘룩 유료 납품 사진. FRONT / FIT PROOF; setting=STOREFRONT. Creative scores (5): Product 2 / Model 3 / Styling 3 / Environment 3 / Campaign 2 / Brand Fit 3 = 16/30; T4 disposition=CUT. 권리는 사용자 확인 유료 마케팅 납품 범위에서 CLEARED이나 현행 SKU 동일성은 별도 검증한다.,2026-08-15,CLEARED,USER CONFIRMED PAID MARKETING
AST-0944,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/이희수_hh_soo12_178cm_78kg_2026-08-15 00-41/N47ndpBw1iq2QMrdhp6RrSpBSuMxZeJ4N2Peze03s65cwQ2StnoKg2dhTK5mE2aG.jpg,N47ndpBw1iq2QMrdhp6RrSpBSuMxZeJ4N2Peze03s65cwQ2StnoKg2dhTK5mE2aG.jpg,jpg,유료 마케팅 착용,DAY,이희수_hh_soo12 Todaylook 유료 마케팅 납품 CAP CUT 착용 사진,2340×2987,N/A — 정지 이미지,LOW,MEDIUM,LOW,ARCHIVE / EXCLUDE,TRUST AMPLIFIER / WORN PROOF / FRONT / FIT PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 대표품 대조 전 공개 확정 금지. [PUBLICATION LOCK] 유료 납품물 재사용 승인 범위만 적용하며 모델명·키·몸무게·후기·추천·Ambassador 표현 및 자동 공개 금지.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않음. 승인 범위 안의 크롭·색보정·먼지 정리만 가능.,Todaylook full review U271; Source ZIP: 이희수_hh_soo12_178cm_78kg_2026-08-15 00-41.zip; ZIP SHA-256: 67d0e0ab163f9ae37834e9412e059fc8bbec40b832724c31270387024ec5a7b9; Media SHA-256: 58602f62894c94939e3fdfa5708c97e5cc05233b0e7fa012857688acc5432590; 원본 ZIP 변경 없이 CRC 검증 추출본을 COPY.,EXCLUDE,REVIEWED,D,실제 확인: DAY CAP 오늘룩 유료 납품 사진. FRONT / FIT PROOF; setting=STOREFRONT. Creative scores (5): Product 2 / Model 3 / Styling 3 / Environment 3 / Campaign 2 / Brand Fit 3 = 16/30; T4 disposition=CUT. 권리는 사용자 확인 유료 마케팅 납품 범위에서 CLEARED이나 현행 SKU 동일성은 별도 검증한다.,2026-08-15,CLEARED,USER CONFIRMED PAID MARKETING
AST-0945,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/이희수_hh_soo12_178cm_78kg_2026-08-15 00-41/Xn8TQ97D9oqiwCcvoSdtNY2OAzoEvJaxxFsfHX6HHKwfNoDM3h6KwFY8Nf72yD31.jpg,Xn8TQ97D9oqiwCcvoSdtNY2OAzoEvJaxxFsfHX6HHKwfNoDM3h6KwFY8Nf72yD31.jpg,jpg,유료 마케팅 착용,DAY,이희수_hh_soo12 Todaylook 유료 마케팅 납품 CAP CUT 착용 사진,2340×2987,N/A — 정지 이미지,LOW,MEDIUM,LOW,ARCHIVE / EXCLUDE,TRUST AMPLIFIER / WORN PROOF / FRONT / FIT PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 대표품 대조 전 공개 확정 금지. [PUBLICATION LOCK] 유료 납품물 재사용 승인 범위만 적용하며 모델명·키·몸무게·후기·추천·Ambassador 표현 및 자동 공개 금지.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않음. 승인 범위 안의 크롭·색보정·먼지 정리만 가능.,Todaylook full review U272; Source ZIP: 이희수_hh_soo12_178cm_78kg_2026-08-15 00-41.zip; ZIP SHA-256: 67d0e0ab163f9ae37834e9412e059fc8bbec40b832724c31270387024ec5a7b9; Media SHA-256: 39b1dfcec805ca27919c3b2ce003bb7c6b73578c34396819d6fe5a705549ffbb; 원본 ZIP 변경 없이 CRC 검증 추출본을 COPY.,EXCLUDE,REVIEWED,D,실제 확인: DAY CAP 오늘룩 유료 납품 사진. FRONT / FIT PROOF; setting=STOREFRONT. Creative scores (5): Product 2 / Model 3 / Styling 3 / Environment 3 / Campaign 2 / Brand Fit 3 = 16/30; T4 disposition=CUT. 권리는 사용자 확인 유료 마케팅 납품 범위에서 CLEARED이나 현행 SKU 동일성은 별도 검증한다.,2026-08-15,CLEARED,USER CONFIRMED PAID MARKETING
AST-0946,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/이희수_hh_soo12_178cm_78kg_2026-08-15 00-41/ZesVnt2HVCFoeHp7U54CFWVow9p5aIeYn1uowbNkgF9G1YP8Et1icgbw7K94LPtt.jpg,ZesVnt2HVCFoeHp7U54CFWVow9p5aIeYn1uowbNkgF9G1YP8Et1icgbw7K94LPtt.jpg,jpg,유료 마케팅 착용,DAY,이희수_hh_soo12 Todaylook 유료 마케팅 납품 CAP CUT 착용 사진,2340×2986,N/A — 정지 이미지,LOW,MEDIUM,LOW,ARCHIVE / EXCLUDE,TRUST AMPLIFIER / WORN PROOF / DETAIL PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 대표품 대조 전 공개 확정 금지. [PUBLICATION LOCK] 유료 납품물 재사용 승인 범위만 적용하며 모델명·키·몸무게·후기·추천·Ambassador 표현 및 자동 공개 금지.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않음. 승인 범위 안의 크롭·색보정·먼지 정리만 가능.,Todaylook full review U273; Source ZIP: 이희수_hh_soo12_178cm_78kg_2026-08-15 00-41.zip; ZIP SHA-256: 67d0e0ab163f9ae37834e9412e059fc8bbec40b832724c31270387024ec5a7b9; Media SHA-256: 9d1191c2c98c9259a477d2438b04a6036a374f32915938c48d4c2552e7bcf75a; 원본 ZIP 변경 없이 CRC 검증 추출본을 COPY.,EXCLUDE,REVIEWED,D,실제 확인: DAY CAP 오늘룩 유료 납품 사진. DETAIL PROOF; setting=STOREFRONT. Creative scores (5): Product 2 / Model 3 / Styling 3 / Environment 3 / Campaign 2 / Brand Fit 3 = 16/30; T4 disposition=CUT. 권리는 사용자 확인 유료 마케팅 납품 범위에서 CLEARED이나 현행 SKU 동일성은 별도 검증한다.,2026-08-15,CLEARED,USER CONFIRMED PAID MARKETING
AST-0947,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/장형빈_memento_hb_89_175cm_75kg_2026-08-15 00-41/OEzH6nejFbFNqx81chf4oQpM9sCSNIrv6IhcKmhsLh98w4PuYUvERVMk0FCoJZuh.jpg,OEzH6nejFbFNqx81chf4oQpM9sCSNIrv6IhcKmhsLh98w4PuYUvERVMk0FCoJZuh.jpg,jpg,유료 마케팅 착용,NIGHT,장형빈_memento_hb_89 Todaylook 유료 마케팅 납품 CAP BACKUP 착용 사진,2250×2872,N/A — 정지 이미지,LOW,MEDIUM,MEDIUM,SOCIAL SUPPORT / ARCHIVE,TRUST AMPLIFIER / WORN PROOF / FRONT / FIT PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 대표품 대조 전 공개 확정 금지. [PUBLICATION LOCK] 유료 납품물 재사용 승인 범위만 적용하며 모델명·키·몸무게·후기·추천·Ambassador 표현 및 자동 공개 금지.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않음. 승인 범위 안의 크롭·색보정·먼지 정리만 가능.,Todaylook full review U274; Source ZIP: 장형빈_memento_hb_89_175cm_75kg_2026-08-15 00-41.zip; ZIP SHA-256: 6bc479720cba5150a94ce23b772d460fc508373fb5472ad96c09fa93201f6d2c; Media SHA-256: 975f8f44df3cb6a1e55e9138a5066f3774c960615d767c280392f23a4a3c65f6; 원본 ZIP 변경 없이 CRC 검증 추출본을 COPY.,CANDIDATE,REVIEWED,B,실제 확인: NIGHT CAP 오늘룩 유료 납품 사진. FRONT / FIT PROOF; setting=STUDIO INTERIOR. Creative scores (5): Product 2 / Model 4 / Styling 4 / Environment 4 / Campaign 3 / Brand Fit 3 = 20/30; T4 disposition=BACKUP. 권리는 사용자 확인 유료 마케팅 납품 범위에서 CLEARED이나 현행 SKU 동일성은 별도 검증한다.,2026-08-15,CLEARED,USER CONFIRMED PAID MARKETING
AST-0948,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/장형빈_memento_hb_89_175cm_75kg_2026-08-15 00-41/z3OvnvtQpV5ubFS8WtEEf7lBNoPIdMGI60HyiPrw3CtdWKX3zAohqvoNZvuDCQtj.jpg,z3OvnvtQpV5ubFS8WtEEf7lBNoPIdMGI60HyiPrw3CtdWKX3zAohqvoNZvuDCQtj.jpg,jpg,유료 마케팅 착용,NIGHT,장형빈_memento_hb_89 Todaylook 유료 마케팅 납품 CAP BACKUP 착용 사진,2250×2872,N/A — 정지 이미지,LOW,MEDIUM,MEDIUM,SOCIAL SUPPORT / ARCHIVE,TRUST AMPLIFIER / WORN PROOF / FRONT / FIT PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 대표품 대조 전 공개 확정 금지. [PUBLICATION LOCK] 유료 납품물 재사용 승인 범위만 적용하며 모델명·키·몸무게·후기·추천·Ambassador 표현 및 자동 공개 금지.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않음. 승인 범위 안의 크롭·색보정·먼지 정리만 가능.,Todaylook full review U275; Source ZIP: 장형빈_memento_hb_89_175cm_75kg_2026-08-15 00-41.zip; ZIP SHA-256: 6bc479720cba5150a94ce23b772d460fc508373fb5472ad96c09fa93201f6d2c; Media SHA-256: d8ce8e6d8d0d2f5cb13d03d4230b3c53778a7111c1c012a78f7192a18ec51df3; 원본 ZIP 변경 없이 CRC 검증 추출본을 COPY.,CANDIDATE,REVIEWED,B,실제 확인: NIGHT CAP 오늘룩 유료 납품 사진. FRONT / FIT PROOF; setting=STUDIO INTERIOR. Creative scores (5): Product 2 / Model 4 / Styling 4 / Environment 4 / Campaign 3 / Brand Fit 3 = 20/30; T4 disposition=BACKUP. 권리는 사용자 확인 유료 마케팅 납품 범위에서 CLEARED이나 현행 SKU 동일성은 별도 검증한다.,2026-08-15,CLEARED,USER CONFIRMED PAID MARKETING
AST-0949,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/장형빈_memento_hb_89_175cm_75kg_2026-08-15 00-41/eLvX9kRjEBaKshkLUZGeY5tX5nkj0jP9cpRgDzG471FdEFYFMi1aNUm7DXih6Qg8.jpg,eLvX9kRjEBaKshkLUZGeY5tX5nkj0jP9cpRgDzG471FdEFYFMi1aNUm7DXih6Qg8.jpg,jpg,유료 마케팅 착용,NIGHT,장형빈_memento_hb_89 Todaylook 유료 마케팅 납품 CAP BACKUP 착용 사진,2250×2872,N/A — 정지 이미지,LOW,MEDIUM,MEDIUM,SOCIAL SUPPORT / ARCHIVE,TRUST AMPLIFIER / WORN PROOF / FRONT / FIT PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 대표품 대조 전 공개 확정 금지. [PUBLICATION LOCK] 유료 납품물 재사용 승인 범위만 적용하며 모델명·키·몸무게·후기·추천·Ambassador 표현 및 자동 공개 금지.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않음. 승인 범위 안의 크롭·색보정·먼지 정리만 가능.,Todaylook full review U276; Source ZIP: 장형빈_memento_hb_89_175cm_75kg_2026-08-15 00-41.zip; ZIP SHA-256: 6bc479720cba5150a94ce23b772d460fc508373fb5472ad96c09fa93201f6d2c; Media SHA-256: af5cbe3c89c6f1080b88a6ef93b6e04fdaba455127c937c4e4e9417868ee9f50; 원본 ZIP 변경 없이 CRC 검증 추출본을 COPY.,CANDIDATE,REVIEWED,B,실제 확인: NIGHT CAP 오늘룩 유료 납품 사진. FRONT / FIT PROOF; setting=STUDIO INTERIOR. Creative scores (5): Product 2 / Model 4 / Styling 4 / Environment 4 / Campaign 3 / Brand Fit 3 = 20/30; T4 disposition=BACKUP. 권리는 사용자 확인 유료 마케팅 납품 범위에서 CLEARED이나 현행 SKU 동일성은 별도 검증한다.,2026-08-15,CLEARED,USER CONFIRMED PAID MARKETING
AST-0950,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/장형빈_memento_hb_89_175cm_75kg_2026-08-15 00-41/gCAPdFrhYydy6lvd9Et2t4QAFygtXzI4asqeYYfBdOx2KOldbow9hl4Dzp5JqjpB.jpg,gCAPdFrhYydy6lvd9Et2t4QAFygtXzI4asqeYYfBdOx2KOldbow9hl4Dzp5JqjpB.jpg,jpg,유료 마케팅 착용,NIGHT,장형빈_memento_hb_89 Todaylook 유료 마케팅 납품 CAP BACKUP 착용 사진,2250×2871,N/A — 정지 이미지,LOW,MEDIUM,MEDIUM,SOCIAL SUPPORT / ARCHIVE,TRUST AMPLIFIER / WORN PROOF / DETAIL PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 대표품 대조 전 공개 확정 금지. [PUBLICATION LOCK] 유료 납품물 재사용 승인 범위만 적용하며 모델명·키·몸무게·후기·추천·Ambassador 표현 및 자동 공개 금지.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않음. 승인 범위 안의 크롭·색보정·먼지 정리만 가능.,Todaylook full review U277; Source ZIP: 장형빈_memento_hb_89_175cm_75kg_2026-08-15 00-41.zip; ZIP SHA-256: 6bc479720cba5150a94ce23b772d460fc508373fb5472ad96c09fa93201f6d2c; Media SHA-256: d9980b49200177587e4f1dd4597bad9a39b04ee0f8a6bcbe995794b8265d4e8c; 원본 ZIP 변경 없이 CRC 검증 추출본을 COPY.,CANDIDATE,REVIEWED,B,실제 확인: NIGHT CAP 오늘룩 유료 납품 사진. DETAIL PROOF; setting=STUDIO INTERIOR. Creative scores (5): Product 2 / Model 4 / Styling 4 / Environment 4 / Campaign 3 / Brand Fit 3 = 20/30; T4 disposition=BACKUP. 권리는 사용자 확인 유료 마케팅 납품 범위에서 CLEARED이나 현행 SKU 동일성은 별도 검증한다.,2026-08-15,CLEARED,USER CONFIRMED PAID MARKETING
AST-0951,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/장형빈_memento_hb_89_175cm_75kg_2026-08-15 00-41/Ace0JRz74ZfgoDqcvbSjgUT9CxLUqy8h6U1yKe2BCjh7xNbVrJTqU2GXFtzHVn16.jpg,Ace0JRz74ZfgoDqcvbSjgUT9CxLUqy8h6U1yKe2BCjh7xNbVrJTqU2GXFtzHVn16.jpg,jpg,유료 마케팅 착용,NIGHT,장형빈_memento_hb_89 Todaylook 유료 마케팅 납품 CAP BACKUP 착용 사진,2250×2872,N/A — 정지 이미지,LOW,MEDIUM,MEDIUM,SOCIAL SUPPORT / ARCHIVE,TRUST AMPLIFIER / WORN PROOF / FRONT / FIT PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 대표품 대조 전 공개 확정 금지. [PUBLICATION LOCK] 유료 납품물 재사용 승인 범위만 적용하며 모델명·키·몸무게·후기·추천·Ambassador 표현 및 자동 공개 금지.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않음. 승인 범위 안의 크롭·색보정·먼지 정리만 가능.,Todaylook full review U278; Source ZIP: 장형빈_memento_hb_89_175cm_75kg_2026-08-15 00-41.zip; ZIP SHA-256: 6bc479720cba5150a94ce23b772d460fc508373fb5472ad96c09fa93201f6d2c; Media SHA-256: aa28ca10f580c2d55c9c586c9eba80526b0bc1fc36cb2687665c3cba74b521ca; 원본 ZIP 변경 없이 CRC 검증 추출본을 COPY.,CANDIDATE,REVIEWED,B,실제 확인: NIGHT CAP 오늘룩 유료 납품 사진. FRONT / FIT PROOF; setting=STUDIO INTERIOR. Creative scores (5): Product 2 / Model 4 / Styling 4 / Environment 4 / Campaign 3 / Brand Fit 3 = 20/30; T4 disposition=BACKUP. 권리는 사용자 확인 유료 마케팅 납품 범위에서 CLEARED이나 현행 SKU 동일성은 별도 검증한다.,2026-08-15,CLEARED,USER CONFIRMED PAID MARKETING
AST-0952,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/장형빈_memento_hb_89_175cm_75kg_2026-08-15 00-41/juo316Nfh44kBR9mfBrKrMFxg9Wio34LeMgoS6JUa0xj2uHwFLxrooQ1bR0Ugj0g.jpg,juo316Nfh44kBR9mfBrKrMFxg9Wio34LeMgoS6JUa0xj2uHwFLxrooQ1bR0Ugj0g.jpg,jpg,유료 마케팅 착용,NIGHT,장형빈_memento_hb_89 Todaylook 유료 마케팅 납품 CAP BACKUP 착용 사진,2250×2872,N/A — 정지 이미지,LOW,MEDIUM,MEDIUM,SOCIAL SUPPORT / ARCHIVE,TRUST AMPLIFIER / WORN PROOF / FRONT / FIT PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 대표품 대조 전 공개 확정 금지. [PUBLICATION LOCK] 유료 납품물 재사용 승인 범위만 적용하며 모델명·키·몸무게·후기·추천·Ambassador 표현 및 자동 공개 금지.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않음. 승인 범위 안의 크롭·색보정·먼지 정리만 가능.,Todaylook full review U279; Source ZIP: 장형빈_memento_hb_89_175cm_75kg_2026-08-15 00-41.zip; ZIP SHA-256: 6bc479720cba5150a94ce23b772d460fc508373fb5472ad96c09fa93201f6d2c; Media SHA-256: abd7842efd0e82570ddf946aa85e1304fe55b7f646bf2283ed0cccbcd1aa3def; 원본 ZIP 변경 없이 CRC 검증 추출본을 COPY.,CANDIDATE,REVIEWED,B,실제 확인: NIGHT CAP 오늘룩 유료 납품 사진. FRONT / FIT PROOF; setting=STUDIO INTERIOR. Creative scores (5): Product 2 / Model 4 / Styling 4 / Environment 4 / Campaign 3 / Brand Fit 3 = 20/30; T4 disposition=BACKUP. 권리는 사용자 확인 유료 마케팅 납품 범위에서 CLEARED이나 현행 SKU 동일성은 별도 검증한다.,2026-08-15,CLEARED,USER CONFIRMED PAID MARKETING
AST-0953,01_INPUT(입력_원본)/06_SOCIAL_PROOF(실제착용_소셜증거)/paid_marketing_todaylook/장형빈_memento_hb_89_175cm_75kg_2026-08-15 00-41/BDyTvm8BByxva8SspGziQrlrVKClGSw77iZY4mn9x6nwEfb4IoM47fPzTkpObtRk.jpg,BDyTvm8BByxva8SspGziQrlrVKClGSw77iZY4mn9x6nwEfb4IoM47fPzTkpObtRk.jpg,jpg,유료 마케팅 착용,NIGHT,장형빈_memento_hb_89 Todaylook 유료 마케팅 납품 CAP BACKUP 착용 사진,2250×2872,N/A — 정지 이미지,LOW,MEDIUM,MEDIUM,SOCIAL SUPPORT / ARCHIVE,TRUST AMPLIFIER / WORN PROOF / FRONT / FIT PROOF,[CURRENT SKU MATCH NEEDS VERIFICATION] 2026 판매 재고와 동일 SKU·사양인지 대표품 대조 전 공개 확정 금지. [PUBLICATION LOCK] 유료 납품물 재사용 승인 범위만 적용하며 모델명·키·몸무게·후기·추천·Ambassador 표현 및 자동 공개 금지.,NO — 실제 제품·핏·인물은 생성형 AI로 변경하지 않음. 승인 범위 안의 크롭·색보정·먼지 정리만 가능.,Todaylook full review U280; Source ZIP: 장형빈_memento_hb_89_175cm_75kg_2026-08-15 00-41.zip; ZIP SHA-256: 6bc479720cba5150a94ce23b772d460fc508373fb5472ad96c09fa93201f6d2c; Media SHA-256: e56e47ff5109ec05df712f42512afbd80818f623ba13a0392bec6f2a1d552df5; 원본 ZIP 변경 없이 CRC 검증 추출본을 COPY.,CANDIDATE,REVIEWED,B,실제 확인: NIGHT CAP 오늘룩 유료 납품 사진. FRONT / FIT PROOF; setting=STUDIO INTERIOR. Creative scores (5): Product 2 / Model 4 / Styling 4 / Environment 4 / Campaign 3 / Brand Fit 3 = 20/30; T4 disposition=BACKUP. 권리는 사용자 확인 유료 마케팅 납품 범위에서 CLEARED이나 현행 SKU 동일성은 별도 검증한다.,2026-08-15,CLEARED,USER CONFIRMED PAID MARKETING
